volume_lookback,high_volume_percentile_threshold,atr_length,max_displacement_atr,near_vwap_threshold_atr,reversal_horizon_bars,trade_count,hit_rate,expectancy_after_cost,profit_factor,validation_status,passes_hard_filters
50,90.0,20,0.3,0.25,10,33,0.5757575757575758,-0.15148469131974818,0.8866954937998325,CANDIDATE,False
50,90.0,20,0.3,0.25,15,33,0.5151515151515151,-0.27917930074170616,0.8352482667296961,CANDIDATE,False
50,90.0,20,0.3,0.25,20,33,0.696969696969697,0.15627524471269819,1.1143730999227994,CANDIDATE,False
50,90.0,20,0.3,0.5,5,30,0.36666666666666664,-0.6181526352823615,0.5238875723115011,CANDIDATE,False
50,90.0,20,0.3,0.5,10,30,0.5666666666666667,-0.1302719353709108,0.9080865931061395,CANDIDATE,False
50,90.0,20,0.3,0.5,15,30,0.5,-0.15840267240164393,0.9067305167409438,CANDIDATE,False
50,90.0,20,0.3,0.5,20,30,0.7,0.34393066093155844,1.2617432731594929,CANDIDATE,False
50,90.0,20,0.3,0.75,5,28,0.35714285714285715,-0.5540107946748581,0.5571709320327802,CANDIDATE,False
50,90.0,20,0.3,0.75,10,28,0.5714285714285714,0.0719328123732339,1.0564020931517892,CANDIDATE,False
50,90.0,20,0.3,0.75,15,28,0.5,-0.06570726301691009,0.9609797801808423,CANDIDATE,False
50,90.0,20,0.3,0.75,20,28,0.7142857142857143,0.4657213084115678,1.3641495849071417,CANDIDATE,False
50,90.0,20,0.4,0.1,5,38,0.39473684210526316,-0.7130191927753913,0.44076133674599904,CANDIDATE,False
50,90.0,20,0.4,0.1,10,38,0.5,-0.43442916652958574,0.7032444356193792,CANDIDATE,False
50,90.0,20,0.4,0.1,15,38,0.47368421052631576,-0.4955745263843327,0.7239111342386094,CANDIDATE,False
50,90.0,20,0.4,0.1,20,38,0.631578947368421,-0.09504821059482838,0.9361069190823914,CANDIDATE,False
50,90.0,20,0.4,0.25,5,37,0.40540540540540543,-0.7269031300241516,0.44258205573281695,CANDIDATE,False
50,90.0,20,0.4,0.25,10,37,0.5135135135135135,-0.44078364360954053,0.7057731406539447,CANDIDATE,False
50,90.0,20,0.4,0.25,15,37,0.4864864864864865,-0.503581580757659,0.7260326644900774,CANDIDATE,False
50,90.0,20,0.4,0.25,20,37,0.6486486486486487,-0.0922302294062762,0.9394191640683097,CANDIDATE,False
50,90.0,20,0.4,0.5,5,34,0.38235294117647056,-0.7342523252490911,0.45504084133450334,CANDIDATE,False
50,90.0,20,0.4,0.5,10,34,0.5,-0.44759288415084214,0.7172922522547444,CANDIDATE,False
50,90.0,20,0.4,0.5,15,34,0.47058823529411764,-0.4168141686943058,0.7751954039402958,CANDIDATE,False
50,90.0,20,0.4,0.5,20,34,0.6470588235294118,0.051421125423396864,1.03451082243181,CANDIDATE,False
50,90.0,20,0.4,0.75,5,32,0.375,-0.6853844453404463,0.47643107541440016,CANDIDATE,False
50,90.0,20,0.4,0.75,10,32,0.5,-0.29049628917346126,0.8022994203838801,CANDIDATE,False
50,90.0,20,0.4,0.75,15,32,0.46875,-0.3518564040009551,0.8099357709650881,CANDIDATE,False
50,90.0,20,0.4,0.75,20,32,0.65625,0.13970609599914496,1.0950179611471351,CANDIDATE,False
50,90.0,20,0.5,0.1,5,43,0.3953488372093023,-0.7942960308247102,0.4037161545804334,CANDIDATE,False
50,90.0,20,0.5,0.1,10,43,0.46511627906976744,-0.7383327518167958,0.5573255407461241,CANDIDATE,False
50,90.0,20,0.5,0.1,15,43,0.4418604651162791,-0.6272519070373037,0.6617498845450764,CANDIDATE,False
50,90.0,20,0.5,0.1,20,43,0.627906976744186,-0.1719887258366006,0.8851794126124191,CANDIDATE,False
50,90.0,20,0.5,0.25,5,42,0.40476190476190477,-0.8084622812116972,0.4051258617573538,CANDIDATE,False
50,90.0,20,0.5,0.25,10,42,0.47619047619047616,-0.7511665431797848,0.558878707864223,CANDIDATE,False
