volume_lookback,high_volume_percentile_threshold,atr_length,max_displacement_atr,near_vwap_threshold_atr,reversal_horizon_bars,trade_count,hit_rate,expectancy_after_cost,profit_factor,max_drawdown,validation_status,passes_hard_filters
50,95.0,40,0.2,0.1,20,720,0.7805555555555556,-3.835875419962238,0.8709153652696683,-2841.3730955137544,CANDIDATE,False
50,95.0,40,0.2,0.25,5,574,0.6794425087108014,-0.6915943495643425,0.9736579192667596,-2328.952371711388,CANDIDATE,False
50,95.0,40,0.2,0.25,10,574,0.7090592334494773,-2.6779063118054163,0.9152192039394221,-2216.3752480755047,CANDIDATE,False
50,95.0,40,0.2,0.25,15,574,0.7142857142857143,-4.247834324092961,0.8746300793362285,-2553.6222131546856,CANDIDATE,False
50,95.0,40,0.2,0.25,20,574,0.7334494773519163,-3.460163665960375,0.897971697826458,-2351.233226208824,CANDIDATE,False
50,95.0,40,0.2,0.5,5,408,0.6029411764705882,0.07948753526967695,1.0026861236915583,-2034.2125422837635,CANDIDATE,True
50,95.0,40,0.2,0.5,10,408,0.6397058823529411,-1.7397664662014003,0.9515494544070051,-1878.4167736594172,CANDIDATE,False
50,95.0,40,0.2,0.5,15,408,0.6446078431372549,-2.8911775811293765,0.9240339739115929,-2207.607951891001,CANDIDATE,False
50,95.0,40,0.2,0.5,20,408,0.6666666666666666,-1.2057697190646686,0.9678008937148028,-2227.9147634516703,CANDIDATE,False
50,95.0,40,0.2,0.75,5,314,0.554140127388535,-2.0431650390408693,0.9393673733806981,-2511.4275768605075,CANDIDATE,False
50,95.0,40,0.2,0.75,10,314,0.5859872611464968,-5.239020554000217,0.8761162396297862,-2411.1456514543206,CANDIDATE,False
50,95.0,40,0.2,0.75,15,314,0.5828025477707006,-7.5853135493786565,0.8328217551410895,-2799.955999565871,CANDIDATE,False
50,95.0,40,0.2,0.75,20,314,0.60828025477707,-5.135562685233355,0.8839003071987276,-2696.8481609879636,CANDIDATE,False
50,95.0,40,0.3,0.1,5,1070,0.7308411214953271,-0.8645134718395248,0.9616925389846447,-3989.5128364137818,CANDIDATE,False
50,95.0,40,0.3,0.1,10,1070,0.7514018691588785,-3.720138776757172,0.8663415714074114,-5199.08487069878,CANDIDATE,False
50,95.0,40,0.3,0.1,15,1070,0.7607476635514019,-4.377894192748029,0.8505552149867477,-4893.037051314919,CANDIDATE,False
50,95.0,40,0.3,0.1,20,1070,0.7747663551401869,-3.8096246718733244,0.8726256261571921,-4421.034430778111,CANDIDATE,False
50,95.0,40,0.3,0.25,5,859,0.6786961583236322,-0.6180101572253618,0.976069117810238,-3460.909599387822,CANDIDATE,False
50,95.0,40,0.3,0.25,10,859,0.7008149010477299,-4.256307896873508,0.8687334045375957,-4560.760824148305,CANDIDATE,False
50,95.0,40,0.3,0.25,15,859,0.7112922002328289,-5.0659295054612645,0.8519474884684451,-4601.87967143111,CANDIDATE,False
50,95.0,40,0.3,0.25,20,859,0.7275902211874272,-4.1983916079029395,0.8794202951891195,-4564.431068223799,CANDIDATE,False
50,95.0,40,0.3,0.5,5,610,0.6065573770491803,-0.6754133710090262,0.9773923311942765,-3207.9235288287164,CANDIDATE,False
50,95.0,40,0.3,0.5,10,610,0.6245901639344262,-4.622378256179567,0.8771608113501118,-4277.75826016168,CANDIDATE,False
50,95.0,40,0.3,0.5,15,610,0.6377049180327868,-4.875004514563905,0.8757986570653643,-4460.497169820404,CANDIDATE,False
50,95.0,40,0.3,0.5,20,610,0.6573770491803279,-3.1770725408640725,0.9197077412301825,-4366.606672672708,CANDIDATE,False
50,95.0,40,0.3,0.75,5,476,0.5567226890756303,-3.4137444600347417,0.8998031532001519,-3792.4429948434226,CANDIDATE,False
50,95.0,40,0.3,0.75,10,476,0.5672268907563025,-8.098004689284783,0.8123253209942277,-5175.449290094144,CANDIDATE,False
50,95.0,40,0.3,0.75,15,476,0.5756302521008403,-8.80751928999767,0.805223044878327,-5419.2596382056945,CANDIDATE,False
50,95.0,40,0.3,0.75,20,476,0.5987394957983193,-6.166103601812539,0.8632945824656373,-5079.961499161436,CANDIDATE,False
50,95.0,40,0.4,0.1,5,1466,0.7251023192360164,-1.2701344055738975,0.9456702301095241,-4340.315058132483,CANDIDATE,False
50,95.0,40,0.4,0.1,10,1466,0.7435197817189632,-4.8082216939923885,0.8364060805710974,-7784.631297750899,CANDIDATE,False
50,95.0,40,0.4,0.1,15,1466,0.7557980900409277,-4.472524672244209,0.8509056741135136,-6834.999463868067,CANDIDATE,False
50,95.0,40,0.4,0.1,20,1466,0.767394270122783,-4.434318024290883,0.8569622042222249,-6676.488517968492,CANDIDATE,False
50,95.0,40,0.4,0.25,5,1184,0.674831081081081,-1.1600189742425802,0.9565380609938384,-3979.7588325812267,CANDIDATE,False
50,95.0,40,0.4,0.25,10,1184,0.6951013513513513,-5.508088777382262,0.8383487522792866,-7411.362927054144,CANDIDATE,False
50,95.0,40,0.4,0.25,15,1184,0.7094594594594594,-4.952797251017258,0.8571540498586077,-6486.397759837979,CANDIDATE,False
50,95.0,40,0.4,0.25,20,1184,0.722972972972973,-4.685333051214687,0.8687246359828152,-6354.264315285083,CANDIDATE,False
50,95.0,40,0.4,0.5,5,851,0.6086956521739131,-0.6691507933846237,0.9779497647562317,-3868.3239001610364,CANDIDATE,False
50,95.0,40,0.4,0.5,10,851,0.6239717978848414,-5.898991916558094,0.8506473247354832,-6522.044985451121,CANDIDATE,False
50,95.0,40,0.4,0.5,15,851,0.6392479435957696,-4.449516914698478,0.8874628081431211,-5293.156254433632,CANDIDATE,False
50,95.0,40,0.4,0.5,20,851,0.654524089306698,-3.412852916436973,0.9151956250269987,-5441.988296281956,CANDIDATE,False
50,95.0,40,0.4,0.75,5,663,0.5580693815987934,-2.870077357179209,0.915875183456318,-4206.347279062104,CANDIDATE,False
50,95.0,40,0.4,0.75,10,663,0.5656108597285068,-8.851994401166653,0.8014892087478735,-7088.361217404008,CANDIDATE,False
50,95.0,40,0.4,0.75,15,663,0.579185520361991,-6.972090488259191,0.8427668970469797,-6426.266148987483,CANDIDATE,False
50,95.0,40,0.4,0.75,20,663,0.5972850678733032,-5.39399633118564,0.8800288648536991,-6233.04106802109,CANDIDATE,False
50,95.0,40,0.5,0.1,5,1843,0.7200217037438958,-2.236999210719682,0.9086206856098329,-6418.395750609185,CANDIDATE,False
50,95.0,40,0.5,0.1,10,1843,0.7384698860553446,-5.490815672645159,0.8192814505233719,-11348.597200060394,CANDIDATE,False
50,95.0,40,0.5,0.1,15,1843,0.7552902875746066,-4.9396498470857155,0.8412685602825035,-9750.216802303268,CANDIDATE,False
50,95.0,40,0.5,0.1,20,1843,0.7661421595225176,-4.852009335099866,0.8477637538753995,-9621.347112629603,CANDIDATE,False
50,95.0,40,0.5,0.25,5,1513,0.6721744877726371,-2.5432179926461753,0.9089914068453859,-6121.329317775862,CANDIDATE,False
50,95.0,40,0.5,0.25,10,1513,0.6926635822868473,-6.476834926832909,0.8153833601300264,-11123.942022510904,CANDIDATE,False
50,95.0,40,0.5,0.25,15,1513,0.712491738268341,-5.663132382325713,0.841930426623274,-9501.499923354579,CANDIDATE,False
50,95.0,40,0.5,0.25,20,1513,0.7250495703899538,-5.401937319366963,0.8523492911289557,-9098.709913032628,CANDIDATE,False
50,95.0,40,0.5,0.5,5,1095,0.6036529680365297,-3.281035256587995,0.8993180807655012,-6567.213796292497,CANDIDATE,False
50,95.0,40,0.5,0.5,10,1095,0.6182648401826484,-8.298997811323087,0.8010725755571391,-11090.95851566813,CANDIDATE,False
50,95.0,40,0.5,0.5,15,1095,0.6410958904109589,-6.80574723579912,0.8389476854892208,-9015.071294277808,CANDIDATE,False
50,95.0,40,0.5,0.5,20,1095,0.6557077625570776,-5.714229810948996,0.8656730932571401,-8378.40969395142,CANDIDATE,False
50,95.0,40,0.5,0.75,5,855,0.5543859649122806,-5.30150004864225,0.8528389025992525,-7447.68554831676,CANDIDATE,False
50,95.0,40,0.5,0.75,10,855,0.5625730994152047,-11.098828196298806,0.7617499847392548,-11447.852738519538,CANDIDATE,False
50,95.0,40,0.5,0.75,15,855,0.583625730994152,-8.98941832574474,0.8075986565238938,-9591.589621782561,CANDIDATE,False
50,95.0,40,0.5,0.75,20,855,0.6,-7.922484205417315,0.8326979846959146,-9098.007713944204,CANDIDATE,False
50,95.0,60,0.2,0.1,5,721,0.7309292649098474,-0.5076514440713207,0.9775766286114426,-2081.905949579339,CANDIDATE,False
50,95.0,60,0.2,0.1,10,721,0.7586685159500693,-2.109918013831801,0.9218589024053457,-2588.0344724247116,CANDIDATE,False
50,95.0,60,0.2,0.1,15,721,0.7642163661581137,-3.5046763592567753,0.8790825861933659,-3085.3528956648297,CANDIDATE,False
50,95.0,60,0.2,0.1,20,721,0.7794729542302358,-3.2569330059029555,0.8891760490227935,-2936.7537331406274,CANDIDATE,False
50,95.0,60,0.2,0.25,5,585,0.6803418803418804,-0.6664103022448691,0.9745694698751958,-2184.2144415810144,CANDIDATE,False
50,95.0,60,0.2,0.25,10,585,0.7094017094017094,-2.7493383003528717,0.9130802580141357,-2319.4310983183113,CANDIDATE,False
50,95.0,60,0.2,0.25,15,585,0.7162393162393162,-3.9811686713809173,0.881467609600843,-2503.026110328028,CANDIDATE,False
50,95.0,60,0.2,0.25,20,585,0.7350427350427351,-3.272411478614927,0.9028440562835093,-2269.7894516197084,CANDIDATE,False
50,95.0,60,0.2,0.5,5,419,0.6085918854415274,0.870647440166753,1.030300367742005,-1733.471903761896,CANDIDATE,True
50,95.0,60,0.2,0.5,10,419,0.6443914081145584,-0.55566627144901,0.9839509086829024,-2144.592107427772,CANDIDATE,False
50,95.0,60,0.2,0.5,15,419,0.6515513126491647,-1.5634415050742383,0.957306960986307,-2429.241044052469,CANDIDATE,False
50,95.0,60,0.2,0.5,20,419,0.6730310262529833,0.13141865655440352,1.0036534247011872,-2227.9147634516703,CANDIDATE,True
50,95.0,60,0.2,0.75,5,327,0.5688073394495413,-0.3473053901678447,0.9892193400175723,-2084.958349910685,CANDIDATE,False
50,95.0,60,0.2,0.75,10,327,0.5963302752293578,-3.194196362098963,0.9205369386126242,-2161.426104797494,CANDIDATE,False
50,95.0,60,0.2,0.75,15,327,0.5963302752293578,-4.963447076815643,0.8845874141990532,-2378.260740484555,CANDIDATE,False
50,95.0,60,0.2,0.75,20,327,0.6207951070336392,-2.5422795803580747,0.9392439214516487,-2227.9616527298676,CANDIDATE,False
50,95.0,60,0.3,0.1,5,1074,0.7299813780260708,-1.004986236731668,0.9553708820239897,-4004.6201484902904,CANDIDATE,False
50,95.0,60,0.3,0.1,10,1074,0.7486033519553073,-3.6785575761070803,0.8662297407483238,-5569.600031088139,CANDIDATE,False
50,95.0,60,0.3,0.1,15,1074,0.7569832402234636,-4.405092301535587,0.8481904368159534,-5222.552211704278,CANDIDATE,False
50,95.0,60,0.3,0.1,20,1074,0.7690875232774674,-3.871236600829207,0.8687902766298834,-4911.8354614228665,CANDIDATE,False
50,95.0,60,0.3,0.25,5,874,0.6807780320366132,-0.9469238882386471,0.9632417731147866,-3698.35901761847,CANDIDATE,False
50,95.0,60,0.3,0.25,10,874,0.700228832951945,-4.567283499892043,0.8580565106620803,-5376.618090691803,CANDIDATE,False
50,95.0,60,0.3,0.25,15,874,0.7093821510297483,-5.29836469185644,0.8435338984767358,-5278.727949200438,CANDIDATE,False
50,95.0,60,0.3,0.25,20,874,0.7231121281464531,-4.554053834619231,0.8674930737247084,-4929.995645781248,CANDIDATE,False
50,95.0,60,0.3,0.5,5,623,0.608346709470305,-0.9140522056603392,0.9692003610727248,-3259.3136596184813,CANDIDATE,False
50,95.0,60,0.3,0.5,10,623,0.6260032102728732,-4.36443559406802,0.8813085372196183,-4496.63971619895,CANDIDATE,False
50,95.0,60,0.3,0.5,15,623,0.637239165329053,-4.773106569372108,0.8760387105188393,-4640.06233578572,CANDIDATE,False
50,95.0,60,0.3,0.5,20,623,0.6532905296950241,-3.3019169398703148,0.9147583444094393,-4642.5409520272515,CANDIDATE,False
50,95.0,60,0.3,0.75,5,495,0.5636363636363636,-2.8976484574291255,0.9130995131060908,-3785.475568399361,CANDIDATE,False
50,95.0,60,0.3,0.75,10,495,0.5717171717171717,-7.290891338126977,0.8256483870444767,-5449.250347595891,CANDIDATE,False
50,95.0,60,0.3,0.75,15,495,0.5797979797979798,-7.950263415779159,0.8192831542805002,-5567.720924205938,CANDIDATE,False
50,95.0,60,0.3,0.75,20,495,0.597979797979798,-5.496472501034026,0.8740158414515723,-5458.199540447469,CANDIDATE,False
50,95.0,60,0.4,0.1,5,1462,0.7188782489740082,-2.758521202693846,0.8860939389273456,-5846.944951967409,CANDIDATE,False
50,95.0,60,0.4,0.1,10,1462,0.7373461012311902,-5.294161902734541,0.8201365300630238,-8552.663602408149,CANDIDATE,False
50,95.0,60,0.4,0.1,15,1462,0.7489740082079344,-5.396328911022618,0.8226316505454061,-8248.531768525318,CANDIDATE,False
50,95.0,60,0.4,0.1,20,1462,0.7599179206566348,-5.3586618680337414,0.8291473322996581,-8041.9625516755805,CANDIDATE,False
50,95.0,60,0.4,0.25,5,1194,0.6700167504187605,-3.0440497641423767,0.8899574489574011,-5652.440152260555,CANDIDATE,False
50,95.0,60,0.4,0.25,10,1194,0.6901172529313233,-6.303166502463458,0.815566808706039,-8475.757009297286,CANDIDATE,False
50,95.0,60,0.4,0.25,15,1194,0.7035175879396985,-6.178405055883755,0.8241033956836584,-8063.29184208112,CANDIDATE,False
50,95.0,60,0.4,0.25,20,1194,0.7160804020100503,-5.9642208988348395,0.8348075865084136,-7764.555958564715,CANDIDATE,False
50,95.0,60,0.4,0.5,5,854,0.5971896955503513,-3.3718194312434626,0.894445242145091,-5438.556960524915,CANDIDATE,False
50,95.0,60,0.4,0.5,10,854,0.6135831381733021,-6.813067424593113,0.8282048074701039,-7354.852835785072,CANDIDATE,False
50,95.0,60,0.4,0.5,15,854,0.6288056206088993,-6.05631354694808,0.8499015680221237,-6815.051358922079,CANDIDATE,False
50,95.0,60,0.4,0.5,20,854,0.6428571428571429,-5.024393952720092,0.8772715395108129,-6948.858621764306,CANDIDATE,False
50,95.0,60,0.4,0.75,5,681,0.5580029368575624,-3.9207031193364106,0.8853536508966424,-5538.443873198081,CANDIDATE,False
50,95.0,60,0.4,0.75,10,681,0.5653450807635829,-7.913750465532291,0.8164607135841878,-7463.372731558264,CANDIDATE,False
50,95.0,60,0.4,0.75,15,681,0.57856093979442,-7.221069018015184,0.8360899287946156,-7667.343308168311,CANDIDATE,False
50,95.0,60,0.4,0.75,20,681,0.593245227606461,-5.753702753492769,0.8708396955769923,-7756.1505710105375,CANDIDATE,False
50,95.0,60,0.5,0.1,5,1840,0.716304347826087,-2.136204517857464,0.9112373396464538,-5879.467195302188,CANDIDATE,False
50,95.0,60,0.5,0.1,10,1840,0.7358695652173913,-5.641793088765629,0.8127706115559981,-11380.377797656722,CANDIDATE,False
50,95.0,60,0.5,0.1,15,1840,0.75,-5.103443349041908,0.833845883004436,-9843.819938077511,CANDIDATE,False
50,95.0,60,0.5,0.1,20,1840,0.7614130434782609,-4.885037450344294,0.8442700811580107,-9480.286417807234,CANDIDATE,False
50,95.0,60,0.5,0.25,5,1522,0.6701708278580815,-2.534703060282746,0.9078014445181254,-5798.072874833511,CANDIDATE,False
50,95.0,60,0.5,0.25,10,1522,0.6911957950065704,-6.9043815051457695,0.8023181871040029,-11669.186138929314,CANDIDATE,False
50,95.0,60,0.5,0.25,15,1522,0.7076215505913273,-6.0575373169559,0.8289996050039993,-9946.715961420257,CANDIDATE,False
50,95.0,60,0.5,0.25,20,1522,0.7207621550591328,-5.66165458353259,0.8430797840943192,-9079.18244114998,CANDIDATE,False
50,95.0,60,0.5,0.5,5,1104,0.6005434782608695,-3.052226821002804,0.9038682430529321,-5865.030519340475,CANDIDATE,False
50,95.0,60,0.5,0.5,10,1104,0.6177536231884058,-8.313665661980417,0.7970101648588122,-10935.076057691402,CANDIDATE,False
50,95.0,60,0.5,0.5,15,1104,0.6367753623188406,-6.885097845213514,0.8333227782405991,-8881.399290825539,CANDIDATE,False
50,95.0,60,0.5,0.5,20,1104,0.6521739130434783,-5.647274502618791,0.8638676131950926,-7545.065280416737,CANDIDATE,False
50,95.0,60,0.5,0.75,5,880,0.5602272727272727,-3.594725668018522,0.8941896680930443,-5640.278516289189,CANDIDATE,False
50,95.0,60,0.5,0.75,10,880,0.5681818181818182,-9.541562889716328,0.7852153750556271,-10093.979518302052,CANDIDATE,False
50,95.0,60,0.5,0.75,15,880,0.5875,-7.205668430669791,0.8368961540502247,-8887.803447213893,CANDIDATE,False
50,95.0,60,0.5,0.75,20,880,0.6034090909090909,-5.973273098107166,0.8662183849857016,-8516.721539375536,CANDIDATE,False
50,95.0,80,0.2,0.1,5,773,0.7179818887451488,-1.5745345353975815,0.9323655805138878,-3067.8607441385648,CANDIDATE,False
50,95.0,80,0.2,0.1,10,773,0.7399741267787839,-3.4083148765590288,0.87638691910854,-3439.0682940287425,CANDIDATE,False
50,95.0,80,0.2,0.1,15,773,0.7477360931435963,-4.44378420694609,0.8477778431281872,-3493.4420733013667,CANDIDATE,False
50,95.0,80,0.2,0.1,20,773,0.7619663648124192,-4.3821762408812726,0.8526470959740209,-3445.8191155332624,CANDIDATE,False
50,95.0,80,0.2,0.25,5,604,0.6572847682119205,-1.424868288461381,0.9471249687444675,-2503.4335652669797,CANDIDATE,False
50,95.0,80,0.2,0.25,10,604,0.6804635761589404,-4.221707503384683,0.871424398343871,-2984.4203056326423,CANDIDATE,False
50,95.0,80,0.2,0.25,15,604,0.6870860927152318,-6.071411998241352,0.828450267960715,-3725.5297282698157,CANDIDATE,False
50,95.0,80,0.2,0.25,20,604,0.7052980132450332,-5.845215048294159,0.8373786324656991,-3588.9067705017114,CANDIDATE,False
50,95.0,80,0.2,0.5,5,420,0.580952380952381,-1.4542427709255554,0.9528262626925095,-2318.256077998012,CANDIDATE,False
50,95.0,80,0.2,0.5,10,420,0.6023809523809524,-3.8626916674728817,0.8966438059224279,-2405.573585091417,CANDIDATE,False
50,95.0,80,0.2,0.5,15,420,0.6071428571428571,-6.145088153344373,0.8484921030581369,-3129.066435728022,CANDIDATE,False
50,95.0,80,0.2,0.5,20,420,0.6285714285714286,-4.899501468291038,0.8785964237945584,-2840.309155515308,CANDIDATE,False
50,95.0,80,0.2,0.75,5,336,0.5386904761904762,-2.6247435884158135,0.921930346062257,-2716.5587847381794,CANDIDATE,False
50,95.0,80,0.2,0.75,10,336,0.5505952380952381,-6.642641410071194,0.8425170214299579,-2897.4711195868076,CANDIDATE,False
50,95.0,80,0.2,0.75,15,336,0.5505952380952381,-9.424457637680401,0.7947686077798622,-3517.563983192991,CANDIDATE,False
50,95.0,80,0.2,0.75,20,336,0.5744047619047619,-7.740761889639852,0.8297341497876344,-3182.8422118513663,CANDIDATE,False
50,95.0,80,0.3,0.1,5,1203,0.7198669991687449,-1.5066281443952694,0.9333269452185066,-4816.387808105599,CANDIDATE,False
50,95.0,80,0.3,0.1,10,1203,0.7389858686616791,-4.477753302407698,0.8376682018835729,-6321.610967039587,CANDIDATE,False
50,95.0,80,0.3,0.1,15,1203,0.7489609310058188,-4.570220463871101,0.8392263877522317,-5890.153240912072,CANDIDATE,False
50,95.0,80,0.3,0.1,20,1203,0.7605985037406484,-4.326414972314211,0.8515600082226311,-5678.669739110008,CANDIDATE,False
50,95.0,80,0.3,0.25,5,946,0.6617336152219874,-1.808272196580227,0.9316433367446596,-4320.148937680318,CANDIDATE,False
50,95.0,80,0.3,0.25,10,946,0.6818181818181818,-5.868313391980531,0.822374311075125,-6036.908010753652,CANDIDATE,False
50,95.0,80,0.3,0.25,15,946,0.6923890063424947,-6.329245440336455,0.8161492864998837,-6377.757147495129,CANDIDATE,False
50,95.0,80,0.3,0.25,20,946,0.7050739957716702,-6.032242614744904,0.829315301841035,-6053.761683646884,CANDIDATE,False
50,95.0,80,0.3,0.5,5,657,0.5920852359208524,-1.917954860569489,0.9369147491354399,-4257.134243937591,CANDIDATE,False
50,95.0,80,0.3,0.5,10,657,0.604261796042618,-5.810523542687859,0.8451281377899786,-5492.5714524967425,CANDIDATE,False
50,95.0,80,0.3,0.5,15,657,0.6133942161339422,-6.307459656518977,0.8391865809952669,-5539.542029106789,CANDIDATE,False
50,95.0,80,0.3,0.5,20,657,0.6286149162861492,-4.768664948811362,0.8789080171851326,-5523.826786017242,CANDIDATE,False
50,95.0,80,0.3,0.75,5,523,0.5449330783938815,-3.5777425433682435,0.8927548731805937,-4650.92117046054,CANDIDATE,False
50,95.0,80,0.3,0.75,10,523,0.5487571701720841,-8.05150366183987,0.8055668283438877,-6334.695949657071,CANDIDATE,False
50,95.0,80,0.3,0.75,15,523,0.5564053537284895,-8.802116960497063,0.7979633025239751,-6371.666526267118,CANDIDATE,False
50,95.0,80,0.3,0.75,20,523,0.5736137667304015,-6.94061889819663,0.8414906362849355,-6141.208158724363,CANDIDATE,False
50,95.0,80,0.4,0.1,5,1630,0.7141104294478527,-2.574619290410214,0.8913840372762165,-6493.547133024098,CANDIDATE,False
50,95.0,80,0.4,0.1,10,1630,0.7343558282208589,-5.2036594589695415,0.8196681693901701,-9192.602704291887,CANDIDATE,False
50,95.0,80,0.4,0.1,15,1630,0.7478527607361963,-5.292977428392773,0.822175799426897,-9057.162969339457,CANDIDATE,False
50,95.0,80,0.4,0.1,20,1630,0.758282208588957,-4.812566865908272,0.8411961543742296,-8020.09375248972,CANDIDATE,False
50,95.0,80,0.4,0.25,5,1283,0.65705378020265,-3.268848159621755,0.8827724678892355,-6180.848061959634,CANDIDATE,False
50,95.0,80,0.4,0.25,10,1283,0.6788776305533905,-6.830780989727805,0.8026550471791579,-9415.550281465967,CANDIDATE,False
50,95.0,80,0.4,0.25,15,1283,0.6944660950896336,-6.942544054937546,0.8057892023703804,-9298.03792160771,CANDIDATE,False
50,95.0,80,0.4,0.25,20,1283,0.7061574434918161,-6.282188728736139,0.8272896173187524,-8196.802038091306,CANDIDATE,False
50,95.0,80,0.4,0.5,5,909,0.5852585258525853,-4.527233733704206,0.8607759032448493,-6265.694502908562,CANDIDATE,False
50,95.0,80,0.4,0.5,10,909,0.5984598459845984,-8.5023336427475,0.7902481570499917,-8594.87988733592,CANDIDATE,False
50,95.0,80,0.4,0.5,15,909,0.6149614961496149,-8.509922147382762,0.7966825008352691,-8323.792304164377,CANDIDATE,False
50,95.0,80,0.4,0.5,20,909,0.6292629262926293,-6.860021890539304,0.8366147906906611,-7778.297765710642,CANDIDATE,False
50,95.0,80,0.4,0.75,5,715,0.5454545454545454,-3.771077979566229,0.8861711554452832,-5701.894769459428,CANDIDATE,False
50,95.0,80,0.4,0.75,10,715,0.5482517482517483,-8.02504106858649,0.8087014497978183,-7821.045945349611,CANDIDATE,False
50,95.0,80,0.4,0.75,15,715,0.5650349650349651,-7.445665214111584,0.8263904310166551,-8013.707555906405,CANDIDATE,False
50,95.0,80,0.4,0.75,20,715,0.5804195804195804,-5.866257625104922,0.8651478386049795,-8038.087876826497,CANDIDATE,False
50,95.0,80,0.5,0.1,5,2084,0.7207293666026872,-2.2049044020897037,0.9082433077179348,-6900.56321350287,CANDIDATE,False
50,95.0,80,0.5,0.1,10,2084,0.7399232245681382,-5.432139943556531,0.8161357600252015,-12577.609893260653,CANDIDATE,False
50,95.0,80,0.5,0.1,15,2084,0.7538387715930902,-5.11616711038035,0.831062965163365,-11643.091486734536,CANDIDATE,False
50,95.0,80,0.5,0.1,20,2084,0.7653550863723608,-4.923858623844831,0.8405991432340062,-10971.153934127846,CANDIDATE,False
50,95.0,80,0.5,0.25,5,1671,0.6690604428485937,-2.8419850201052586,0.8985092116473781,-6684.502698312828,CANDIDATE,False
50,95.0,80,0.5,0.25,10,1671,0.6900059844404548,-6.957295142601505,0.8008813800808913,-12864.33835830997,CANDIDATE,False
50,95.0,80,0.5,0.25,15,1671,0.706163973668462,-6.530494626841522,0.8176653295997028,-11913.413993544684,CANDIDATE,False
50,95.0,80,0.5,0.25,20,1671,0.7193297426690605,-6.287862937669355,0.8280174000696393,-11187.476440937993,CANDIDATE,False
50,95.0,80,0.5,0.5,5,1196,0.6020066889632107,-4.062390940307642,0.8756463984897253,-7547.153247066188,CANDIDATE,False
50,95.0,80,0.5,0.5,10,1196,0.6162207357859532,-9.229968072483883,0.7772320738045219,-12823.582193484748,CANDIDATE,False
50,95.0,80,0.5,0.5,15,1196,0.6337792642140468,-8.290849542219798,0.8034966052833371,-11134.067063972061,CANDIDATE,False
50,95.0,80,0.5,0.5,20,1196,0.6496655518394648,-7.1421080436224225,0.8315045473430104,-9890.68666162701,CANDIDATE,False
50,95.0,80,0.5,0.75,5,921,0.5602605863192183,-3.646657365007463,0.8918526047504669,-5850.049115249403,CANDIDATE,False
50,95.0,80,0.5,0.75,10,921,0.5667752442996743,-9.013975861974279,0.791465272506542,-9947.403794470632,CANDIDATE,False
50,95.0,80,0.5,0.75,15,921,0.5830618892508144,-7.716148153833092,0.8242861129047503,-9249.521471439637,CANDIDATE,False
50,95.0,80,0.5,0.75,20,921,0.5971769815418024,-7.095869732400123,0.8416607059276903,-9347.90179235973,CANDIDATE,False
50,97.5,20,0.2,0.1,5,471,0.7537154989384289,0.2651063557813013,1.0114444886644052,-1579.626337461952,CANDIDATE,True
50,97.5,20,0.2,0.1,10,471,0.7707006369426752,-2.952007932401419,0.8918569078197816,-2764.117470606987,CANDIDATE,False
50,97.5,20,0.2,0.1,15,471,0.772823779193206,-6.312485314230818,0.7963505200176229,-3297.435893847105,CANDIDATE,False
50,97.5,20,0.2,0.1,20,471,0.7770700636942676,-5.647960031793699,0.8184976512144897,-2971.444485819222,CANDIDATE,False
50,97.5,20,0.2,0.25,5,344,0.688953488372093,0.6566187162980145,1.0234081391166918,-1587.176857030223,CANDIDATE,True
50,97.5,20,0.2,0.25,10,344,0.7063953488372093,-2.1479171015928333,0.932941554390531,-2681.6679901752577,CANDIDATE,False
50,97.5,20,0.2,0.25,15,344,0.7093023255813954,-6.544093981946458,0.8226099578590614,-3151.986413415376,CANDIDATE,False
50,97.5,20,0.2,0.25,20,344,0.7151162790697675,-5.435107330702611,0.8525375091283462,-2875.4950053874927,CANDIDATE,False
50,97.5,20,0.2,0.5,5,222,0.6036036036036037,2.0775440622897263,1.0626650518788476,-1499.7597885887735,CANDIDATE,True
50,97.5,20,0.2,0.5,10,222,0.6036036036036037,-3.30478548011893,0.9153205936534623,-2649.861625429243,CANDIDATE,False
50,97.5,20,0.2,0.5,15,222,0.5990990990990991,-8.791903701673602,0.8047514008131307,-3043.180048669361,CANDIDATE,False
50,97.5,20,0.2,0.5,20,222,0.6081081081081081,-5.690591052899354,0.8694656733060905,-2575.188640641478,CANDIDATE,False
50,97.5,20,0.2,0.75,5,175,0.56,4.6789243727586705,1.1373499564258605,-1280.7680733134694,CANDIDATE,True
50,97.5,20,0.2,0.75,10,175,0.56,-2.1742863388925406,0.9476327953060564,-1992.1640407549858,CANDIDATE,False
50,97.5,20,0.2,0.75,15,175,0.5485714285714286,-9.108457862816202,0.8120528091035449,-2403.982463995104,CANDIDATE,False
50,97.5,20,0.2,0.75,20,175,0.56,-6.7742212455140125,0.859580844777619,-2008.4602651285823,CANDIDATE,False
50,97.5,20,0.3,0.1,5,709,0.7447108603667136,-0.3550222883300444,0.9839873531329876,-1939.8320902989872,CANDIDATE,False
50,97.5,20,0.3,0.1,10,709,0.7559943582510579,-4.425626626673722,0.8434090588725587,-3230.1934416623153,CANDIDATE,False
50,97.5,20,0.3,0.1,15,709,0.765867418899859,-5.762468466221885,0.8103034176412622,-4177.915126143724,CANDIDATE,False
